369,Jorge,Reed,M,1987-04-16,jorge.reed@techsavvydomains.org,2017-01-17,2022-05-07,Eng. de Controle de Qualidade,262932.00,São Paulo
370,Renan,Butler,M,1966-03-27,renan.butler@proactivedomainmakers.org,2016-03-06,2023-01-11,Eng. de Qualidade,273480.00,Campinas
371,Maria,Silva,F,1985-01-08,maria.silva@digitalwebsavvy.org,2020-06-09,2022-05-16,Eng. de Projeto,214908.00,Rio de Janeiro
372,Ana,Santos,F,1964-04-15,ana.santos@webgeniuslab.org,2023-02-19,2022-05-09,Eng. de Materiais,143028.00,Florianópolis
373,Beatriz,Silva,F,1976-11-29,beatriz.silva@techstrategymakers.org,2010-06-27,2023-02-09,Eng. de Automação Industrial,261732.00,Toronto
374,Juliana,Santos,F,1963-05-30,juliana.santos@webmasterygurus.org,2020-04-23,2022-05-20,Eng. de Pesquisa e Desenvolvimento,221184.00,Montreal
375,Camila,Santos,F,1961-06-08,camila.santos@securedigitaldomains.org,2010-08-21,2022-09-09,Eng. de Sistemas,162408.00,Vancouver
376,Amanda,Oliveira,F,1983-09-08,amanda.oliveira@wisetechsolutions.org,2012-05-07,2022-11-13,Eng. de Meio Ambiente,175932.00,Tel Aviv
377,Fernanda,Souza,F,1965-04-07,fernanda.souza@prowebmasterylab.org,2016-05-19,2022-01-19,Eng. de Computação,279444.00,Berlim
378,Gabriela,Rodrigues,F,1974-01-28,gabriela.rodrigues@digitaldomaingurus.org,2018-07-19,2023-01-15,Eng. de Controle de Qualidade,203424.00,Dublin
379,Isabella,Almeida,F,1975-11-20,isabella.almeida@webproinnovators.org,2016-05-09,2022-05-07,Desenvolvedor de Software,181524.00,Londres
380,Luana,Costa,F,1971-02-01,luana.costa@techinnovationlab.org,2022-07-26,2022-12-17,Eng. de Software,215496.00,Bangalore
381,Letícia,Pereira,F,1976-04-10,letícia.pereira@futurewebmakers.org,2014-01-08,2022-09-23,Analista de Sistemas,208080.00,Nova York
382,Sophia,Santos,F,1968-03-24,sophia.santos@techdomain.com,2021-03-04,2023-02-25,Arquiteto de Soluções,291132.00,Boston
383,Laura,Fernandes,F,1987-08-12,laura.fernandes@brightwebsolutions.net,2011-07-18,2022-12-13,Administrador de Banco de Dados,194820.00,Austin
384,Carla,Garcia,F,1978-01-06,carla.garcia@freshonline.com,2017-12-04,2022-09-26,Esp. em Segurança da Informação,214008.00,San Diego
385,Bruna,Ribeiro,F,1975-05-25,bruna.ribeiro@proactiveweb.com,2022-06-04,2022-10-27,Gerente de Projeto de TI,173736.00,Los Angeles
386,Natália,Nunes,F,1974-12-25,natália.nunes@wisedigitalsolutions.com,2014-07-28,2022-05-12,Analista de Redes,156276.00,Chicago
387,Alice,Carvalho,F,1967-02-02,alice.carvalho@creativetechhub.com,2022-04-22,2022-02-07,Cientista de Dados,268176.00,"Washington, D.C."
388,Mirella,Lima,F,1978-05-18,mirella.lima@secureonlinesolutions.net,2020-08-20,2022-04-01,Esp. em Cloud Computing,281352.00,Atlanta
389,Vanessa,Araújo,F,1976-11-24,vanessa.araújo@cloudtechmasters.com,2022-03-14,2022-09-24,Analista de Sistemas,275220.00,Dallas
390,Paula,Rodrigues,F,1988-01-28,paula.rodrigues@webproexperts.com,2019-05-30,2022-04-27,Arquiteto de Soluções,130188.00,Houston
391,Flávia,Ferreira,F,1994-05-19,flávia.ferreira@digitaldomainmakers.com,2013-09-29,2023-01-29,Administrador de Banco de Dados,188628.00,Miami
392,Raquel,Cardoso,F,1990-10-26,raquel.cardoso@innovatewebtech.com,2018-12-10,2022-02-28,Esp. em Segurança da Informação,206640.00,Seattle
393,Carol,Rodrigues,F,1969-04-02,carol.rodrigues@techgurusonline.com,2010-06-26,2022-11-28,Gerente de Projeto de TI,156156.00,Portland
394,Giselle,Felipe,F,1962-12-07,giselle.felipe@websavvysolutions.net,2021-10-14,2022-09-09,Gerente de Infraestrutura de TI,169980.00,Denver
395,Jéssica,Luana,F,1983-11-04,jéssica.luana@futurewebtrends.com,2019-08-16,2022-08-23,Esp. em Bancos de Dados,296232.00,Phoenix
396,Marcela,Samuel,F,1963-12-23,marcela.samuel@digitalstrategylab.com,2014-12-21,2022-03-30,Esp. em Web Design,237792.00,Salt Lake City
397,Priscila,Giovanna,F,1963-06-16,priscila.giovanna@webwizardsonline.com,2018-08-09,2022-01-12,Analista de Segurança da Informação,223188.00,Sydney
398,Renata,Daniel,F,1995-08-23,renata.daniel@techtrendmakers.com,2022-06-18,2023-01-04,Esp. em Suporte Técnico,251856.00,Melbourne
399,Vívian,Fernanda,F,1975-04-25,vívian.fernanda@digitaldomainexperts.net,2020-06-10,2022-08-13,Desenvolvedor Front-end,272184.00,Brisbane
400,Patrícia,Gustavo,F,1965-08-18,patrícia.gustavo@webmasterysolutions.com,2018-05-04,2022-07-29,Desenvolvedor Back-end,264192.00,Tóquio
401,Giovanna,Letícia,F,1964-04-21,giovanna.letícia@prowebsolutions.net,2014-04-03,2022-05-18,Desenvolvedor Full Stack,273912.00,Osaka
402,Larissa,Lucas,F,1972-04-06,larissa.lucas@digitaldomainmasters.com,2019-09-06,2022-11-24,Esp. em Internet das Coisas (IoT),200508.00,Seul
403,Thais,Carolina,F,1992-02-16,thais.carolina@webprogurus.net,2020-03-11,2022-11-23,Eng. de Dados,224304.00,Singapura
404,Kelly,Eduardo,F,1969-01-18,kelly.eduardo@creativetechhub.com,2023-03-26,2023-03-09,Esp. em DevOps,237816.00,Hong Kong
405,Valentina,Bruna,F,1964-04-12,valentina.bruna@futurewebtrends.net,2014-01-30,2022-08-28,Esp. em Big Data,249840.00,Xangai
406,Marta,Matheus,F,1994-09-29,marta.matheus@techsolutionslab.com,2023-02-19,2022-01-14,Arquiteto de Software,160344.00,Pequim
407,Mariana,Júlia,F,1969-08-22,mariana.júlia@webmasteryexperts.com,2012-12-05,2023-01-17,Esp. em Realidade Virtual/Realidade Aumentada,264024.00,Shenzhen
408,Andréia,Alex,F,1982-11-27,andréia.alex@innovatewebtech.net,2021-08-25,2023-02-19,Analista de Negócios de TI,227304.00,Tel Aviv
409,Cláudia,Patricia,F,1962-05-19,cláudia.patricia@secureonlinedomains.com,2011-11-02,2022-01-18,Esp. em Automação de Testes,136848.00,Haifa
410,Júlia,Thiago,F,1976-01-03,júlia.thiago@cloudtechmakers.net,2012-11-11,2022-08-23,Esp. em Machine Learning,179388.00,Jerusalém
411,Rosa,Amanda,F,1983-09-29,rosa.amanda@proactivewebsolutions.com,2019-06-07,2022-04-21,Esp. em Blockchain,229872.00,San Francisco
412,Fabiana,Gabriel,F,1968-04-10,fabiana.gabriel@wisedigitalstrategies.com,2021-11-25,2022-05-07,Esp. em Cibersegurança,216132.00,Seattle
413,Luciana,Isabella,F,1989-03-25,luciana.isabella@webgeniuszone.net,2019-08-02,2022-07-27,Esp. em Gerenciamento de Projetos de TI,246600.00,San Jose
414,Lívia,Rafael,F,1976-12-27,lívia.rafael@techtrendmakers.com,2019-01-11,2022-08-09,Analista de Qualidade de Software,156936.00,Bangalore
415,Débora,Laura,F,1978-01-05,débora.laura@freshonlinedomains.com,2014-09-23,2022-03-21,Gerente de Operações de TI,180804.00,Hyderabad
416,Bianca,Mateus,F,1962-10-11,bianca.mateus@digitalstrategylab.net,2012-06-01,2022-10-16,Esp. em Computação em Nuvem Híbrida,183288.00,Chennai
417,Tainá,Sophia,F,1971-06-30,tainá.sophia@webwizardryexperts.com,2015-06-22,2022-08-25,Esp. em Redes de Computadores,282108.00,Pune
418,Adriana,Felipe,F,1971-04-24,adriana.felipe@websavvygurus.net,2011-10-03,2022-06-27,Esp. em Virtualização de Servidores,199608.00,Mumbai
419,Natalia,Luana,F,1994-12-29,natalia.luana@wisewebmasters.com,2017-06-09,2022-12-26,Analista de Dados,282300.00,São Paulo
420,Daniela,Gustavo,F,1968-05-30,daniela.gustavo@prowebsolutionslab.com,2021-12-12,2022-03-08,Esp. em Inteligência de Negócios (BI),210744.00,Campinas
421,Andréia,Alice,F,1993-11-15,andréia.alice@techdomainexperts.net,2010-08-15,2022-02-28,Esp. em Experiência do Usuário (UX),239256.00,Rio de Janeiro
422,Cláudia,Lucas,F,1973-04-05,cláudia.lucas@webgurupro.net,2012-11-23,2023-02-18,Esp. em Interface do Usuário (UI),153948.00,Florianópolis
423,Júlia,Sofia,F,1965-11-10,júlia.sofia@digitalinnovationlab.com,2011-07-16,2022-01-30,Esp. em Tecnologias Mobile,219492.00,Toronto
424,Bianca,Rafael,F,1963-06-20,bianca.rafael@techsavvydomains.net,2021-05-31,2022-12-03,Desenvolvedor de Aplicativos Móveis,180648.00,Montreal
425,Tainá,Laura,F,1993-04-08,tainá.laura@webmasterylab.com,2011-02-14,2022-08-26,Esp. em Sistemas de Informação Geográfica (GIS),262716.00,Vancouver
426,Liam,Mateus,M,1994-01-12,liam.mateus@creativewebtech.net,2021-07-14,2022-11-07,Esp. em Automação de Processos,285312.00,Tel Aviv
427,Noah,Alice,M,1988-12-30,noah.alice@futuredigitaltrends.com,2019-09-03,2022-05-26,Esp. em Robótica,222912.00,Berlim
428,Ethan,Brown,M,1965-08-31,ethan.brown@securewebsolutions.net,2012-03-11,2022-06-23,Esp. em Engenharia de Software,163380.00,Dublin
429,Oliver,Taylor,M,1965-12-16,oliver.taylor@cloudtechgenius.com,2015-01-31,2022-05-15,Eng. Civil,208176.00,Londres
430,Elijah,Anderson,M,1988-02-03,elijah.anderson@webpromastery.net,2012-05-16,2022-10-29,Eng. Mecânico,140184.00,Bangalore
431,Benjamin,Clark,M,1995-06-15,benjamin.clark@innovatedigitaltech.com,2021-02-20,2022-05-10,Eng. Elétrico,137748.00,Nova York
432,William,Rodriguez,M,1964-05-06,william.rodriguez@wisewebtrends.net,2014-08-26,2022-07-19,Eng. de Produção,264096.00,Boston
433,James,Martinez,M,1971-01-17,james.martinez@proactivedomainmakers.com,2010-04-05,2022-05-14,Eng. Químico,236484.00,Austin
434,Samuel,Pereira,M,1974-09-05,samuel.pereira@digitalwebsavvy.com,2010-01-20,2022-08-15,Eng. de Controle e Automação,298500.00,San Diego
435,Daniel,Fernandes,M,1977-02-23,daniel.fernandes@webgeniuslab.net,2017-03-09,2022-12-10,Eng. de Processos,249864.00,Los Angeles
436,Henry,Costa,M,1986-05-09,henry.costa@techstrategymakers.com,2012-12-16,2022-05-11,Eng. de Segurança do Trabalho,290880.00,Chicago
437,Jackson,Almeida,M,1964-11-28,jackson.almeida@webmasterygurus.com,2023-02-18,2022-12-15,Eng. de Telecomunicações,238344.00,"Washington, D.C."
438,Sebastian,Gonçalves,M,1963-11-09,sebastian.gonçalves@securedigitaldomains.net,2021-02-18,2022-03-22,Eng. de Energia,282600.00,Atlanta
439,David,Carvalho,M,1972-11-18,david.carvalho@wisetechsolutions.com,2017-03-09,2022-11-06,Eng. de Manufatura,297132.00,Dallas
440,Lucas,Gomes,M,1962-03-07,lucas.gomes@prowebmasterylab.net,2019-03-22,2022-08-31,Eng. de Qualidade,208908.00,Houston
441,Caleb,Ribeiro,M,1964-10-01,caleb.ribeiro@digitaldomaingurus.com,2020-09-09,2022-10-18,Eng. de Projeto,252288.00,Miami
442,Alexander,Martins,M,1981-07-29,alexander.martins@webproinnovators.net,2022-02-11,2023-01-10,Eng. de Materiais,180552.00,Seattle
443,Joseph,Nunes,M,1995-05-23,joseph.nunes@techinnovationlab.com,2022-04-16,2022-09-20,Eng. de Automação Industrial,252480.00,Portland
444,Benjamin,Barbosa,M,1975-05-26,benjamin.barbosa@futurewebmakers.net,2022-01-05,2022-08-31,Eng. de Pesquisa e Desenvolvimento,143352.00,Denver
445,Samuel,Andrade,M,1960-10-16,samuel.andrade@wisedigitallab.com,2020-05-05,2022-12-14,Eng. de Sistemas,215952.00,Phoenix
446,Christopher,Cardoso,M,1974-10-10,christopher.cardoso@webgeniuspro.net,2013-06-22,2022-11-10,Eng. de Meio Ambiente,164136.00,Salt Lake City
447,Ethan,Menezes,M,1985-05-22,ethan.menezes@securewebtrends.com,2018-03-21,2022-02-12,Eng. de Computação,284280.00,Sydney
448,Andrew,Ferreira,M,1994-02-01,andrew.ferreira@proactivetechsolutions.net,2016-09-14,2023-01-10,Eng. de Controle de Qualidade,173388.00,Melbourne
449,Joshua,Castro,M,1983-12-17,joshua.castro@digitalstrategygenius.com,2020-11-30,2022-04-23,Desenvolvedor de Software,123552.00,Brisbane
450,Benjamin,Rocha,M,1972-12-06,benjamin.rocha@webmasteryzone.net,2013-06-23,2022-01-19,Eng. de Software,229944.00,Tóquio
451,Jacob,Santos,M,1995-06-17,jacob.santos@cloudtechinnovators.com,2014-02-06,2022-06-21,Analista de Sistemas,205308.00,Osaka
452,Nicholas,Castro,M,1994-08-27,nicholas.castro@techdomain.org,2019-08-09,2023-02-06,Arquiteto de Soluções,213372.00,Seul
453,Matthew,Ribeiro,M,1967-02-09,matthew.ribeiro@webprogurus.org,2013-05-02,2022-03-13,Administrador de Banco de Dados,283776.00,Singapura
454,Liam,Lima,M,1972-06-04,liam.lima@creativetechhub.org,2022-07-18,2023-02-06,Esp. em Segurança da Informação,226896.00,Hong Kong
455,Samuel,Oliveira,M,1970-07-04,samuel.oliveira@futurewebtrends.org,2018-01-29,2022-02-23,Gerente de Projeto de TI,127692.00,Xangai
456,William,Fernandes,M,1985-11-21,william.fernandes@techsolutionslab.org,2016-08-23,2022-04-03,Analista de Redes,186552.00,Pequim
457,Christopher,Alves,M,1991-08-01,christopher.alves@webmasteryexperts.org,2012-04-20,2022-07-23,Cientista de Dados,266448.00,Shenzhen
458,Renata,Daniel,F,1981-10-14,renata.daniel@innovatewebtech.org,2016-12-30,2022-12-28,Esp. em Cloud Computing,265680.00,Tel Aviv
459,Vívian,Fernanda,F,1979-08-23,vívian.fernanda@secureonlinedomains.org,2015-04-07,2022-04-23,Esp. em Web Design,287580.00,Haifa
460,Patrícia,Gustavo,F,1973-11-05,patrícia.gustavo@techdomain.com,2022-01-08,2022-05-30,Analista de Segurança da Informação,264996.00,Jerusalém
461,Giovanna,Letícia,F,1968-03-10,giovanna.letícia@brightwebsolutions.net,2017-06-19,2023-02-25,Esp. em Suporte Técnico,247404.00,Estocolmo
462,Larissa,Ribeiro,F,1987-09-23,larissa.ribeiro@freshonline.com,2012-09-14,2022-04-01,Desenvolvedor Front-end,281604.00,Helsinque
463,Thais,Martins,F,1972-12-20,thais.martins@proactiveweb.com,2010-07-10,2023-02-09,Desenvolvedor Back-end,269472.00,Copenhagen
464,Kelly,Nunes,F,1965-03-06,kelly.nunes@wisedigitalsolutions.com,2011-08-17,2023-01-26,Gerente de Infraestrutura de TI,203652.00,Oslo
465,Valentina,Barbosa,F,1964-08-07,valentina.barbosa@creativetechhub.com,2017-10-28,2022-12-11,Esp. em Bancos de Dados,207444.00,Amsterdam
466,Marta,Andrade,F,1962-08-14,marta.andrade@secureonlinesolutions.net,2015-07-05,2022-11-19,Esp. em Web Design,164028.00,Roterdã
467,Mariana,Cardoso,F,1991-11-20,mariana.cardoso@cloudtechmasters.com,2022-03-23,2022-06-27,Analista de Segurança da Informação,253920.00,Eindhoven
468,Andréia,Ferreira,F,1993-09-21,andréia.ferreira@webproexperts.com,2016-12-14,2022-06-29,Esp. em Suporte Técnico,126396.00,Paris
469,Cláudia,Castro,F,1978-11-02,cláudia.castro@digitaldomainmakers.com,2012-05-09,2022-05-30,Desenvolvedor Front-end,235572.00,Lyon
470,Júlia,Rocha,F,1967-08-02,júlia.rocha@innovatewebtech.com,2011-08-16,2022-09-01,Desenvolvedor Back-end,297972.00,Toulouse
471,Rosa,Santos,F,1982-02-06,rosa.santos@techgurusonline.com,2010-09-04,2022-06-02,Desenvolvedor Full Stack,183936.00,Marselha
472,Fabiana,Castro,F,1969-10-24,fabiana.castro@websavvysolutions.net,2011-07-06,2022-07-03,Esp. em Internet das Coisas (IoT),242388.00,Nice
473,Luciana,Ribeiro,F,1963-07-15,luciana.ribeiro@futurewebtrends.com,2012-01-31,2022-02-06,Eng. de Dados,257964.00,Grenoble
474,Lívia,Lima,F,1991-05-21,lívia.lima@digitalstrategylab.com,2010-09-17,2022-04-17,Esp. em DevOps,234480.00,Genebra
475,Débora,Oliveira,F,1978-02-16,débora.oliveira@webwizardsonline.com,2021-05-13,2023-02-23,Esp. em Big Data,175404.00,Zurique
476,Bianca,Fernandes,F,1974-01-11,bianca.fernandes@techtrendmakers.com,2015-11-30,2022-07-20,Arquiteto de Software,139668.00,Viena
477,Tainá,Alves,F,1987-08-23,tainá.alves@digitaldomainexperts.net,2013-10-15,2022-12-20,Esp. em Realidade Virtual/Realidade Aumentada,150036.00,Praga
478,Adriana,Almeida,F,1980-04-10,adriana.almeida@webmasterysolutions.com,2021-07-23,2022-06-18,Analista de Negócios de TI,152328.00,Budapeste
479,Natalia,Gonçalves,F,1995-02-21,natalia.gonçalves@prowebsolutions.net,2023-02-22,2022-12-31,Esp. em Automação de Testes,151524.00,Bratislava
480,Daniela,Carvalho,F,1988-09-08,daniela.carvalho@digitaldomainmasters.com,2018-12-19,2022-11-09,Esp. em Machine Learning,257976.00,Varsóvia
481,Andréia,Ferreira,F,1964-06-15,andréia.ferreira@webprogurus.net,2012-03-04,2022-09-27,Esp. em Blockchain,154128.00,Cracóvia
482,Cláudia,Castro,F,1977-11-05,cláudia.castro@creativetechhub.com,2016-01-23,2022-04-04,Esp. em Cibersegurança,130440.00,Lisboa
483,Júlia,Rocha,F,1974-05-12,júlia.rocha@futurewebtrends.net,2022-08-27,2022-03-22,Esp. em Gerenciamento de Projetos de TI,238692.00,Porto
484,Bianca,Santos,F,1967-05-20,bianca.santos@techsolutionslab.com,2020-04-08,2022-02-27,Analista de Qualidade de Software,283788.00,Coimbra
485,Tainá,Castro,F,1984-06-03,tainá.castro@webmasteryexperts.com,2011-06-11,2022-04-24,Gerente de Operações de TI,275868.00,Madrid
486,Liam,Sophia,M,1966-01-27,liam.sophia@innovatewebtech.net,2015-09-17,2022-08-01,Esp. em Computação em Nuvem Híbrida,185988.00,Barcelona
487,Noah,Felipe,M,1961-08-31,noah.felipe@secureonlinedomains.com,2021-06-03,2022-02-22,Esp. em Redes de Computadores,279996.00,Valencia
488,Ethan,Luana,M,1976-01-15,ethan.luana@cloudtechmakers.net,2022-08-21,2022-06-16,Esp. em Virtualização de Servidores,285996.00,Sevilha
489,Oliver,Gustavo,M,1963-04-25,oliver.gustavo@proactivewebsolutions.com,2015-12-11,2023-02-08,Analista de Dados,144060.00,Bilbau
490,Elijah,Alice,M,1992-10-28,elijah.alice@wisedigitalstrategies.com,2012-07-14,2022-06-15,Esp. em Inteligência de Negócios (BI),202668.00,Estocolmo
491,Benjamin,Lucas,M,1970-12-29,benjamin.lucas@webgeniuszone.net,2010-07-04,2022-04-16,Esp. em Experiência do Usuário (UX),152328.00,Budapeste
492,William,Sofia,M,1986-08-31,william.sofia@techtrendmakers.com,2020-11-02,2023-02-07,Esp. em Interface do Usuário (UI),151524.00,Bratislava
493,James,Rafael,M,1980-06-20,james.rafael@freshonlinedomains.com,2019-01-20,2022-03-27,Esp. em Tecnologias Mobile,257976.00,Varsóvia
494,Samuel,Laura,M,1985-02-01,samuel.laura@digitalstrategylab.net,2016-02-17,2022-02-08,Desenvolvedor de Aplicativos Móveis,154128.00,Cracóvia
495,Daniel,Mateus,M,1970-08-03,daniel.mateus@webwizardryexperts.com,2011-01-31,2022-06-29,Esp. em Sistemas de Informação Geográfica (GIS),130440.00,Lisboa
496,Henry,Alice,M,1987-04-06,henry.alice@websavvygurus.net,2010-07-09,2022-05-30,Esp. em Automação de Processos,238692.00,Porto
497,Jackson,Brown,M,1963-05-28,jackson.brown@wisewebmasters.com,2010-08-18,2022-02-19,Esp. em Robótica,152328.00,Budapeste
498,Sebastian,Taylor,M,1964-10-19,sebastian.taylor@prowebsolutionslab.com,2012-11-25,2022-06-12,Esp. em Web Design,151524.00,Bratislava
499,David,Anderson,M,1960-05-20,david.anderson@techdomainexperts.net,2019-05-16,2022-11-15,Analista de Segurança da Informação,257976.00,Varsóvia
500,Lucas,Clark,M,1974-12-27,lucas.clark@webgurupro.net,1983-07-08,2016-09-09,Esp. em Suporte Técnico,154128.00,Cracóvia
501,Caleb,Rodriguez,M,1964-12-07,caleb.rodriguez@digitalinnovationlab.com,1979-07-23,2018-07-26,Desenvolvedor Front-end,130440.00,Lisboa
502,Alexander,Martinez,M,1975-08-05,alexander.martinez@techsavvydomains.net,1981-11-25,2022-01-26,Desenvolvedor Back-end,238692.00,Porto
503,Joseph,Pereira,M,1972-05-21,joseph.pereira@webmasterylab.com,1977-11-23,2018-10-02,Analista de Sistemas,283788.00,Coimbra
504,Benjamin,Fernandes,M,1989-01-22,benjamin.fernandes@creativewebtech.net,1977-10-16,2019-10-14,Arquiteto de Soluções,275868.00,Madrid
505,Samuel,Costa,M,1971-12-20,samuel.costa@futuredigitaltrends.com,1979-08-11,2015-09-19,Administrador de Banco de Dados,185988.00,Barcelona
506,Christopher,Almeida,M,1980-01-12,christopher.almeida@securewebsolutions.net,1985-09-07,2018-05-04,Esp. em Segurança da Informação,279996.00,Valencia
507,Ethan,Gonçalves,M,1971-06-26,ethan.gonçalves@cloudtechgenius.com,1982-05-17,2017-07-30,Gerente de Projeto de TI,285996.00,Sevilha
508,Andrew,Carvalho,M,1976-01-26,andrew.carvalho@webpromastery.net,1976-02-25,2017-04-04,Analista de Redes,221880.00,Seattle
509,Joshua,Gomes,M,1982-11-18,joshua.gomes@innovatedigitaltech.com,1988-05-12,2018-12-17,Cientista de Dados,287700.00,Bangalore
510,Benjamin,Ribeiro,M,1966-04-30,benjamin.ribeiro@wisewebtrends.net,1988-07-10,2018-11-07,Esp. em Cloud Computing,205476.00,Hyderabad
511,Carlos,Martins,M,1987-11-01,carlos.martins@proactivedomainmakers.com,1982-04-18,2018-04-23,Analista de Sistemas,201540.00,Chennai
512,Darlan,Alves,M,1963-02-09,darlan.alves.@digitalwebsavvy.com,1980-10-25,2022-09-18,Arquiteto de Soluções,292572.00,Pune
513,Letícia,Silva,F,1971-07-09,letícia.silva@webgeniuslab.net,1976-11-28,2022-01-05,Administrador de Banco de Dados,211200.00,Mumbai
514,Carolina,Santos,F,1993-08-14,carolina.santos@techstrategymakers.com,1987-05-16,2020-06-15,Esp. em Segurança da Informação,252048.00,São Paulo
515,Elizabeth,Silva,F,1965-09-26,elizabeth.silva@webmasterygurus.com,1982-07-10,2020-09-25,Gerente de Projeto de TI,263724.00,Campinas
516,Lucas,Santos,M,1967-03-03,lucas.santos@securedigitaldomains.net,1989-11-25,2023-03-22,Gerente de Infraestrutura de TI,233004.00,Rio de Janeiro
517,Pedro,Santos,M,1981-02-13,pedro.santos@wisetechsolutions.com,1977-09-16,2021-07-11,Esp. em Bancos de Dados,168624.00,Florianópolis
518,Gabriel,Oliveira,M,1978-01-07,gabriel.oliveira@prowebmasterylab.net,1980-10-19,2016-05-11,Esp. em Web Design,138912.00,Toronto
519,João,Souza,M,1985-02-17,joão.souza@digitaldomaingurus.com,1977-01-04,2022-11-08,Analista de Segurança da Informação,196416.00,Montreal
520,Victor,Rodrigues,M,1987-10-05,victor.rodrigues@webproinnovators.net,1979-03-07,2018-07-31,Esp. em Suporte Técnico,175680.00,Vancouver
521,Rafael,Almeida,M,1967-06-05,rafael.almeida@techinnovationlab.com,1983-01-16,2019-12-12,Desenvolvedor Front-end,126480.00,Tel Aviv
522,Felipe,Costa,M,1989-09-04,felipe.costa@futurewebmakers.net,1986-07-19,2020-05-01,Desenvolvedor Back-end,125736.00,Berlim
523,Marcelo,Pereira,M,1972-03-04,marcelo.pereira@wisedigitallab.com,1989-06-11,2020-08-21,Desenvolvedor Full Stack,155448.00,Dublin
524,André,Santos,M,1960-01-29,andré.santos@webgeniuspro.net,1981-07-25,2021-10-06,Esp. em Internet das Coisas (IoT),160368.00,Londres
525,Tiago,Fernandes,M,1981-03-18,tiago.fernandes@securewebtrends.com,1976-10-17,2023-01-13,Eng. de Dados,152328.00,Budapeste
526,Gustavo,Garcia,M,1960-01-21,gustavo.garcia@proactivetechsolutions.net,1988-10-12,2019-01-23,Esp. em DevOps,151524.00,Bratislava
527,Carlos,Ribeiro,M,1994-04-12,carlos.ribeiro@digitalstrategygenius.com,1982-04-17,2019-06-03,Esp. em Big Data,257976.00,Varsóvia
528,Eduardo,Nunes,M,1984-02-08,eduardo.nunes@webmasteryzone.net,1986-09-05,2021-05-06,Esp. em Web Design,154128.00,Cracóvia
529,Alex,Carvalho,M,1977-04-12,alex.carvalho@cloudtechinnovators.com,1976-08-05,2016-12-03,Analista de Segurança da Informação,130440.00,Lisboa
530,Fábio,Lima,M,1966-02-05,fábio.lima@techdomain.org,1976-07-30,2015-04-15,Esp. em Suporte Técnico,238692.00,Porto
531,Daniel,Araújo,M,1986-05-18,daniel.araújo@webprogurus.org,1988-07-04,2020-01-06,Desenvolvedor Front-end,283788.00,Coimbra
532,Renato,Rodrigues,M,1975-11-23,renato.rodrigues@creativetechhub.org,1987-11-26,2021-03-31,Desenvolvedor Back-end,275868.00,Madrid
533,Luis,Ferreira,M,1960-03-04,luis.ferreira@futurewebtrends.org,1989-02-17,2021-11-26,Esp. em Blockchain,185988.00,Barcelona
534,Miguel,Cardoso,M,1982-12-16,miguel.cardoso@techsolutionslab.org,1980-02-26,2020-05-25,Esp. em Cibersegurança,279996.00,Valencia
535,Bruno,Rodrigues,M,1987-02-12,bruno.rodrigues@webmasteryexperts.org,1990-01-05,2017-12-29,Esp. em Gerenciamento de Projetos de TI,285996.00,Sevilha
536,Arthur,Gomes,M,1967-07-31,arthur.gomes@innovatewebtech.org,1977-05-16,2022-02-23,Analista de Qualidade de Software,221304.00,Rio de Janeiro
537,Matheus,Santos,M,1978-02-21,matheus.santos@secureonlinedomains.org,1988-11-20,2019-01-23,Gerente de Operações de TI,128916.00,Florianópolis
538,Henrique,Pereira,M,1991-03-12,henrique.pereira@cloudtechmakers.org,1984-10-17,2015-05-08,Esp. em Computação em Nuvem Híbrida,133236.00,Toronto
539,Ivan,Rocha,M,1988-09-18,ivan.rocha@proactivewebsolutions.org,1978-12-08,2021-06-30,Esp. em Redes de Computadores,202440.00,Montreal
540,Raul,Martins,M,1972-07-28,raul.martins@wisedigitalstrategies.org,1976-08-07,2022-03-07,Esp. em Virtualização de Servidores,175788.00,Vancouver
541,José,Carvalho,M,1980-10-10,josé.carvalho@webgeniuszone.org,1983-09-24,2022-01-12,Analista de Dados,223512.00,Tel Aviv
542,Paulo,Barbosa,M,1973-09-17,paulo.barbosa@techtrendmakers.org,1987-06-04,2019-02-08,Esp. em Inteligência de Negócios (BI),295932.00,Berlim
543,Márcio,Castro,M,1989-03-08,márcio.castro@freshonlinedomains.org,1986-11-07,2017-09-11,Esp. em Experiência do Usuário (UX),121404.00,Dublin
544,Leandro,Santos,M,1975-07-13,leandro.santos@digitalstrategylab.org,1986-04-11,2017-01-11,Esp. em Interface do Usuário (UI),186312.00,Londres
545,Ricardo,Menezes,M,1991-02-09,ricardo.menezes@webwizardryexperts.org,1990-06-02,2022-10-13,Esp. em Tecnologias Mobile,179952.00,Bangalore
546,Júlio,Cavalcanti,M,1978-06-16,júlio.cavalcanti@websavvygurus.org,1981-08-21,2022-04-14,Desenvolvedor de Aplicativos Móveis,189732.00,Nova York
547,Cesar,Oliveira,M,1986-10-04,cesar.oliveira@wisewebmasters.org,1978-08-23,2019-09-29,Esp. em Sistemas de Informação Geográfica (GIS),154944.00,Boston
548,Anderson,Santos,M,1994-06-18,anderson.santos@prowebsolutionslab.org,1984-01-25,2021-10-19,Esp. em Automação de Processos,203460.00,Austin
549,Juan,Ribeiro,M,1972-12-05,juan.ribeiro@techdomainexperts.org,1982-07-23,2018-11-13,Esp. em Robótica,186468.00,San Diego
